,,,"D001","D002","D003","D004","D005","D006","D007","D008","D009","D010","D011","D012","D013","D014","D015","D016","D017"
,,,"Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:"
"GEO.id","GEO.id2","GEO.display-label",,"Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:"
"Id","Id2","Geography",,,"White alone","Black or African American alone","American Indian and Alaska Native alone","Asian alone","Native Hawaiian and Other Pacific Islander alone","Some Other Race alone","Two or More Races",,"White alone","Black or African American alone","American Indian and Alaska Native alone","Asian alone","Native Hawaiian and Other Pacific Islander alone","Some Other Race alone","Two or More Races"
"1000000US060750176012003",60750176012003,"Block 2003, Block Group 2, Census Tract 176.01, San Francisco County, California",680,584,187,92,4,279,3,10,9,96,47,8,0,1,0,36,4
"1000000US060750176012004",60750176012004,"Block 2004, Block Group 2, Census Tract 176.01, San Francisco County, California",268,236,43,14,3,165,0,0,11,32,2,0,0,1,1,17,11
"1000000US060750176012005",60750176012005,"Block 2005, Block Group 2, Census Tract 176.01, San Francisco County, California",468,408,139,73,7,168,2,2,17,60,28,3,3,0,1,16,9
"1000000US060750176012006",60750176012006,"Block 2006, Block Group 2, Census Tract 176.01, San Francisco County, California",282,262,63,8,1,184,0,0,6,20,6,0,0,2,0,11,1
"1000000US060750176012007",60750176012007,"Block 2007, Block Group 2, Census Tract 176.01, San Francisco County, California",91,79,32,0,0,46,0,0,1,12,1,0,0,5,0,6,0
"1000000US060750176013000",60750176013000,"Block 3000, Block Group 3, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176013001",60750176013001,"Block 3001, Block Group 3, Census Tract 176.01, San Francisco County, California",1059,967,436,55,5,432,0,0,39,92,46,1,1,3,0,28,13
"1000000US060750176013002",60750176013002,"Block 3002, Block Group 3, Census Tract 176.01, San Francisco County, California",15,14,11,0,0,2,0,0,1,1,0,0,0,0,0,1,0
"1000000US060750176013003",60750176013003,"Block 3003, Block Group 3, Census Tract 176.01, San Francisco County, California",428,313,113,72,1,90,1,5,31,115,23,3,1,0,0,68,20
"1000000US060750176013004",60750176013004,"Block 3004, Block Group 3, Census Tract 176.01, San Francisco County, California",540,451,121,61,4,244,0,1,20,89,21,8,0,3,5,36,16
"1000000US060750176013005",60750176013005,"Block 3005, Block Group 3, Census Tract 176.01, San Francisco County, California",187,153,66,31,5,36,0,3,12,34,19,0,4,2,0,8,1
"1000000US060750176013006",60750176013006,"Block 3006, Block Group 3, Census Tract 176.01, San Francisco County, California",231,210,48,1,0,147,1,0,13,21,8,0,0,0,0,13,0
"1000000US060750176013007",60750176013007,"Block 3007, Block Group 3, Census Tract 176.01, San Francisco County, California",37,35,20,2,0,13,0,0,0,2,1,1,0,0,0,0,0
"1000000US060750176013008",60750176013008,"Block 3008, Block Group 3, Census Tract 176.01, San Francisco County, California",179,154,84,28,2,24,1,0,15,25,12,3,1,0,0,9,0
"1000000US060750176013009",60750176013009,"Block 3009, Block Group 3, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176013010",60750176013010,"Block 3010, Block Group 3, Census Tract 176.01, San Francisco County, California",67,47,24,10,2,9,1,0,1,20,12,0,0,0,0,3,5
"1000000US060750176014000",60750176014000,"Block 4000, Block Group 4, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176014001",60750176014001,"Block 4001, Block Group 4, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176014002",60750176014002,"Block 4002, Block Group 4, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176014003",60750176014003,"Block 4003, Block Group 4, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176014004",60750176014004,"Block 4004, Block Group 4, Census Tract 176.01, San Francisco County, California",458,321,45,43,3,194,9,4,23,137,42,3,7,0,0,72,13
"1000000US060750176014005",60750176014005,"Block 4005, Block Group 4, Census Tract 176.01, San Francisco County, California",70,59,41,4,0,5,0,0,9,11,4,1,0,0,0,4,2
"1000000US060750176014006",60750176014006,"Block 4006, Block Group 4, Census Tract 176.01, San Francisco County, California",71,60,39,8,1,11,0,1,0,11,6,1,1,0,0,3,0
"1000000US060750176014007",60750176014007,"Block 4007, Block Group 4, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176014008",60750176014008,"Block 4008, Block Group 4, Census Tract 176.01, San Francisco County, California",20,19,8,0,3,8,0,0,0,1,1,0,0,0,0,0,0
"1000000US060750176014009",60750176014009,"Block 4009, Block Group 4, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176014010",60750176014010,"Block 4010, Block Group 4, Census Tract 176.01, San Francisco County, California",51,49,22,0,1,19,0,0,7,2,1,0,0,0,0,0,1
"1000000US060750176014011",60750176014011,"Block 4011, Block Group 4, Census Tract 176.01, San Francisco County, California",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176015000",60750176015000,"Block 5000, Block Group 5, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176015001",60750176015001,"Block 5001, Block Group 5, Census Tract 176.01, San Francisco County, California",5,3,2,0,0,1,0,0,0,2,0,0,0,0,0,0,2
"1000000US060750176015002",60750176015002,"Block 5002, Block Group 5, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176015003",60750176015003,"Block 5003, Block Group 5, Census Tract 176.01, San Francisco County, California",35,33,14,0,0,15,0,0,4,2,2,0,0,0,0,0,0
"1000000US060750176015004",60750176015004,"Block 5004, Block Group 5, Census Tract 176.01, San Francisco County, California",276,232,138,50,5,29,0,0,10,44,22,0,3,0,0,12,7
"1000000US060750176015005",60750176015005,"Block 5005, Block Group 5, Census Tract 176.01, San Francisco County, California",87,81,38,23,2,12,1,1,4,6,0,0,0,0,0,5,1
"1000000US060750176015006",60750176015006,"Block 5006, Block Group 5, Census Tract 176.01, San Francisco County, California",460,429,29,41,1,341,0,2,15,31,14,0,0,1,0,11,5
"1000000US060750176015007",60750176015007,"Block 5007, Block Group 5, Census Tract 176.01, San Francisco County, California",152,139,77,32,5,20,0,1,4,13,5,0,0,0,0,6,2
"1000000US060750176015008",60750176015008,"Block 5008, Block Group 5, Census Tract 176.01, San Francisco County, California",350,300,83,72,2,131,2,2,8,50,21,0,2,4,0,20,3
"1000000US060750176015009",60750176015009,"Block 5009, Block Group 5, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750176015010",60750176015010,"Block 5010, Block Group 5, Census Tract 176.01, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001000",60750177001000,"Block 1000, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001001",60750177001001,"Block 1001, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001002",60750177001002,"Block 1002, Block Group 1, Census Tract 177, San Francisco County, California",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001003",60750177001003,"Block 1003, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001004",60750177001004,"Block 1004, Block Group 1, Census Tract 177, San Francisco County, California",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001005",60750177001005,"Block 1005, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001006",60750177001006,"Block 1006, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001007",60750177001007,"Block 1007, Block Group 1, Census Tract 177, San Francisco County, California",4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001008",60750177001008,"Block 1008, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001009",60750177001009,"Block 1009, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001010",60750177001010,"Block 1010, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001011",60750177001011,"Block 1011, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001012",60750177001012,"Block 1012, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001013",60750177001013,"Block 1013, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001014",60750177001014,"Block 1014, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001015",60750177001015,"Block 1015, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001016",60750177001016,"Block 1016, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001017",60750177001017,"Block 1017, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001018",60750177001018,"Block 1018, Block Group 1, Census Tract 177, San Francisco County, California",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001019",60750177001019,"Block 1019, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001020",60750177001020,"Block 1020, Block Group 1, Census Tract 177, San Francisco County, California",3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1000000US060750177001021",60750177001021,"Block 1021, Block Group 1, Census Tract 177, San Francisco County, California",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001022",60750177001022,"Block 1022, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001023",60750177001023,"Block 1023, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001024",60750177001024,"Block 1024, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001025",60750177001025,"Block 1025, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001026",60750177001026,"Block 1026, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001027",60750177001027,"Block 1027, Block Group 1, Census Tract 177, San Francisco County, California",6,5,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
"1000000US060750177001028",60750177001028,"Block 1028, Block Group 1, Census Tract 177, San Francisco County, California",6,4,1,2,0,1,0,0,0,2,2,0,0,0,0,0,0
"1000000US060750177001029",60750177001029,"Block 1029, Block Group 1, Census Tract 177, San Francisco County, California",3,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0
"1000000US060750177001030",60750177001030,"Block 1030, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001031",60750177001031,"Block 1031, Block Group 1, Census Tract 177, San Francisco County, California",5,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0
"1000000US060750177001032",60750177001032,"Block 1032, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001033",60750177001033,"Block 1033, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001034",60750177001034,"Block 1034, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001035",60750177001035,"Block 1035, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001036",60750177001036,"Block 1036, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001037",60750177001037,"Block 1037, Block Group 1, Census Tract 177, San Francisco County, California",4,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0
"1000000US060750177001038",60750177001038,"Block 1038, Block Group 1, Census Tract 177, San Francisco County, California",25,22,6,1,0,11,0,0,4,3,1,0,1,0,0,0,1
"1000000US060750177001039",60750177001039,"Block 1039, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001040",60750177001040,"Block 1040, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001041",60750177001041,"Block 1041, Block Group 1, Census Tract 177, San Francisco County, California",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001042",60750177001042,"Block 1042, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001043",60750177001043,"Block 1043, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001044",60750177001044,"Block 1044, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001045",60750177001045,"Block 1045, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001046",60750177001046,"Block 1046, Block Group 1, Census Tract 177, San Francisco County, California",127,109,77,4,0,21,0,1,6,18,11,0,1,1,0,1,4
"1000000US060750177001047",60750177001047,"Block 1047, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001048",60750177001048,"Block 1048, Block Group 1, Census Tract 177, San Francisco County, California",56,37,27,1,0,8,0,0,1,19,11,0,0,0,0,4,4
"1000000US060750177001049",60750177001049,"Block 1049, Block Group 1, Census Tract 177, San Francisco County, California",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1000000US060750177001050",60750177001050,"Block 1050, Block Group 1, Census Tract 177, San Francisco County, California",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001051",60750177001051,"Block 1051, Block Group 1, Census Tract 177, San Francisco County, California",78,66,59,0,0,4,0,0,3,12,6,0,0,0,0,6,0
"1000000US060750177001052",60750177001052,"Block 1052, Block Group 1, Census Tract 177, San Francisco County, California",146,115,75,28,3,4,4,0,1,31,24,3,1,0,0,3,0
"1000000US060750177001053",60750177001053,"Block 1053, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001054",60750177001054,"Block 1054, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001055",60750177001055,"Block 1055, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001056",60750177001056,"Block 1056, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001057",60750177001057,"Block 1057, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001058",60750177001058,"Block 1058, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001059",60750177001059,"Block 1059, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001060",60750177001060,"Block 1060, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177001061",60750177001061,"Block 1061, Block Group 1, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177002000",60750177002000,"Block 2000, Block Group 2, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177002001",60750177002001,"Block 2001, Block Group 2, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177002002",60750177002002,"Block 2002, Block Group 2, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177002003",60750177002003,"Block 2003, Block Group 2, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177002004",60750177002004,"Block 2004, Block Group 2, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177002005",60750177002005,"Block 2005, Block Group 2, Census Tract 177, San Francisco County, California",8,6,4,1,0,0,0,0,1,2,2,0,0,0,0,0,0
"1000000US060750177002006",60750177002006,"Block 2006, Block Group 2, Census Tract 177, San Francisco County, California",21,20,12,0,0,8,0,0,0,1,1,0,0,0,0,0,0
"1000000US060750177002007",60750177002007,"Block 2007, Block Group 2, Census Tract 177, San Francisco County, California",79,69,23,2,0,41,0,0,3,10,7,0,1,0,0,2,0
"1000000US060750177002008",60750177002008,"Block 2008, Block Group 2, Census Tract 177, San Francisco County, California",28,13,12,0,0,0,0,1,0,15,1,0,0,0,0,14,0
"1000000US060750177002009",60750177002009,"Block 2009, Block Group 2, Census Tract 177, San Francisco County, California",56,49,25,1,0,19,1,0,3,7,6,0,0,0,0,1,0
"1000000US060750177002010",60750177002010,"Block 2010, Block Group 2, Census Tract 177, San Francisco County, California",65,63,48,2,0,12,0,1,0,2,1,0,0,0,0,1,0
"1000000US060750177002011",60750177002011,"Block 2011, Block Group 2, Census Tract 177, San Francisco County, California",31,30,22,1,1,6,0,0,0,1,0,0,1,0,0,0,0
"1000000US060750177002012",60750177002012,"Block 2012, Block Group 2, Census Tract 177, San Francisco County, California",162,139,69,4,0,62,0,0,4,23,15,1,0,0,0,3,4
"1000000US060750177002013",60750177002013,"Block 2013, Block Group 2, Census Tract 177, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750177002014",60750177002014,"Block 2014, Block Group 2, Census Tract 177, San Francisco County, California",34,15,5,2,0,2,0,0,6,19,6,0,0,0,0,13,0
